Institution,Gender,Height_inches,On_Campus,Total_Credits,Expected_Grade,Course_Confidence,Course_Conf_Value,Like_Math,Like_Math_Value,Optimistic,Optimistic_Value,Smartphone_Type,Number_Siblings,Access_to_Car,Commute_Distance_Miles,Getting_Ready_Minutes,Number_Pets,TV_Hours,Weekly_Work_Hours,Number_Countries,Number_US_States,Tattoos,Number_Piercings,Number_Social_Media,Number_Extra_Curric,Highschool_GPA,Smoker,Legal_Drink_Age,Awards
U3,Female,59,No,13,B,Somewhat confident,4,Strongly agree,5,Somewhat agree,4,Apple,7,"No, I do not regularly have a car to drive.",15,60,1,48,0,1,10,Yes,3,2,2,3.12,No,18,Nobel Prize
U3,Female,65,No,16,A,Somewhat confident,4,Strongly agree,5,Somewhat agree,4,Apple,3,"No, I do not regularly have a car to drive.",2.92,60,0,20,30,10,6,No,2,5,0,4,No,35,Academy Award
U1,Female,65,Yes,16,A,Somewhat confident,4,Strongly agree,5,Strongly agree,5,Apple,3,"Yes, I regularly have a car to drive.",30,30,0,29,30,1,30,No,4,6,4,3.4,No,19,Nobel Prize
U1,Male,73,Yes,15,A,Very confident,5,Neither agree nor disagree,3,Strongly agree,5,Apple,1,"Yes, I regularly have a car to drive.",0,15,0,7,12,3,4,No,0,2,0,2.7,No,18,Nobel Prize
U1,Female,67,No,18,A,Very confident,5,Strongly agree,5,Strongly agree,5,Apple,0,"No, I do not regularly have a car to drive.",2,45,1,5,14,6,6,Yes,1,1,2,4.25,No,18,Nobel Prize
U7,Male,72,No,12,B,Somewhat confident,4,Strongly disagree,1,Somewhat agree,4,Apple,3,"No, I do not regularly have a car to drive.",2,30,2,6,4,1,12,No,0,3,2,3.3,No,18,Nobel Prize
U7,Female,67,Yes,14,A,Somewhat confident,4,Somewhat disagree,2,Somewhat agree,4,Apple,1,"No, I do not regularly have a car to drive.",0,10,1,17,15,1,10,No,2,7,3,4.2,No,18,Nobel Prize
U7,Female,66,Yes,20,A,Somewhat confident,4,Neither agree nor disagree,3,Somewhat agree,4,Apple,1,"No, I do not regularly have a car to drive.",0,30,1,5,5,20,17,No,4,4,3,3.51,No,18,Olympic Gold Medal
U7,Female,65,No,12,A,Very confident,5,Somewhat agree,4,Somewhat agree,4,Android,2,"Yes, I regularly have a car to drive.",15,30,2,4,45,3,15,Yes,2,0,1,3.75,No,19,Nobel Prize
U7,Female,62,No,16,A,Very confident,5,Neither agree nor disagree,3,Somewhat agree,4,Apple,0,"Yes, I regularly have a car to drive.",6,60,1,60,0,2,6,No,2,5,2,3.99,No,18,Olympic Gold Medal
U7,Female,64,Yes,12,A,Somewhat confident,4,Neither agree nor disagree,3,Somewhat agree,4,Apple,6,"Yes, I regularly have a car to drive.",40,65,2,3,5,20,30,Yes,9,3,1,3.75,No,18,Nobel Prize
U7,Female,68,No,15,A,Somewhat confident,4,Somewhat agree,4,Somewhat agree,4,Apple,6,"Yes, I regularly have a car to drive.",5,90,6,3,20,1,12,Yes,3,4,2,3,No,18,Nobel Prize
U7,Male,71,No,18,A,Very confident,5,Strongly disagree,1,Strongly agree,5,Android,2,"Yes, I regularly have a car to drive.",3,20,0,7,20,4,17,Yes,0,1,3,3.2,No,19,Nobel Prize
U7,Male,74,Yes,17,A,Neither confident nor not confident,3,Somewhat disagree,2,Somewhat agree,4,Apple,1,"Yes, I regularly have a car to drive.",0,30,1,7,0,4,15,No,1,5,3,2.75,No,18,Olympic Gold Medal
U7,Male,70,Yes,17,A,Very confident,5,Neither agree nor disagree,3,Strongly agree,5,Apple,1,"Yes, I regularly have a car to drive.",0,15,0,5,0,5,10,No,0,5,4,4.23,No,21,Nobel Prize
U7,Female,65,Yes,15,A,Very confident,5,Somewhat agree,4,Somewhat agree,4,Apple,2,"Yes, I regularly have a car to drive.",15,15,3,10,39,5,12,Yes,4,5,2,4.42,No,18,Nobel Prize
U7,Female,64,Yes,15,A,Somewhat confident,4,Somewhat disagree,2,Neither agree nor disagree,3,Apple,2,"Yes, I regularly have a car to drive.",0,4,1,7,10,1,5,Yes,15,5,0,3.7,No,18,Olympic Gold Medal
U1,Male,72.5,No,15,B,Neither confident nor not confident,3,Strongly disagree,1,Neither agree nor disagree,3,Android,0,"No, I do not regularly have a car to drive.",,,1,,,1,22,No,0,4,1,,No,,Olympic Gold Medal
U7,Female,62,No,14,A,Very confident,5,Somewhat agree,4,Somewhat agree,4,Apple,3,"Yes, I regularly have a car to drive.",15,30,0,5,0,3,3,No,9,2,0,3,No,30,Academy Award
U7,Female,59,No,18,A,Somewhat confident,4,Neither agree nor disagree,3,Somewhat agree,4,Android,1,"Yes, I regularly have a car to drive.",30,30,0,10,0,2,15,No,1,3,0,3.74,No,18,Academy Award
U1,Male,69,No,18,A,Somewhat confident,4,Neither agree nor disagree,3,Strongly agree,5,Apple,2,"Yes, I regularly have a car to drive.",0,75,1,4,20,2,6,No,0,3,2,3.89,No,21,Nobel Prize
U7,Female,61,No,17,A,Somewhat confident,4,Somewhat agree,4,Somewhat agree,4,Android,2,"No, I do not regularly have a car to drive.",0.5,60,0,5,10,2,1,No,0,5,3,1.85,No,21,Nobel Prize
U7,Male,68.4,Yes,12,A,Somewhat confident,4,Strongly agree,5,Neither agree nor disagree,3,Apple,1,"Yes, I regularly have a car to drive.",0,45,1,6,0,3,6,No,1,4,0,3,No,23,Nobel Prize
U7,Male,62,No,13,B,Somewhat confident,4,Somewhat agree,4,Somewhat disagree,2,Apple,1,"Yes, I regularly have a car to drive.",25,45,2,21,15,6,10,No,0,4,1,3.25,No,18,Olympic Gold Medal
U7,Female,65,No,18,A,Somewhat confident,4,Somewhat disagree,2,Neither agree nor disagree,3,Apple,1,"Yes, I regularly have a car to drive.",1,20,2,4,20,3,11,No,5,6,1,3.93,No,18,Olympic Gold Medal
U7,Female,57,No,16,B,Somewhat confident,4,Strongly disagree,1,Somewhat agree,4,Apple,2,"Yes, I regularly have a car to drive.",10,40,0,5,13,4,10,No,2,6,4,3.45,No,18,Academy Award
U7,Female,60,No,20,A,Somewhat confident,4,Somewhat agree,4,Somewhat agree,4,Apple,1,"No, I do not regularly have a car to drive.",12,5,3,1,10,5,21,No,0,0,0,3.2,No,110,Academy Award
U7,Female,68,No,19,A,Very confident,5,Strongly disagree,1,Strongly agree,5,Apple,1,"Yes, I regularly have a car to drive.",20,30,3,14,20,1,8,Yes,2,4,4,3,No,18,Academy Award
U7,Female,67,No,17,A,Somewhat confident,4,Neither agree nor disagree,3,Somewhat agree,4,Apple,2,"Yes, I regularly have a car to drive.",1,50,0,2,10,2,15,Yes,7,3,2,4,No,18,Nobel Prize
U7,Female,61,No,17,A,Somewhat confident,4,Somewhat agree,4,Somewhat agree,4,Android,2,"No, I do not regularly have a car to drive.",0.5,60,0,5,10,2,2,No,0,5,3,3.85,No,21,Nobel Prize
U7,Female,62,Yes,7,B,Somewhat not confident,2,Neither agree nor disagree,3,Somewhat agree,4,Android,1,"No, I do not regularly have a car to drive.",0,30,0,8,0,4,11,No,2,2,1,3.2,No,18,Nobel Prize
U1,Female,67,No,15,A,Somewhat confident,4,Strongly disagree,1,Somewhat agree,4,Apple,2,"No, I do not regularly have a car to drive.",1,45,1,10,0,5,12,No,5,4,1,4.4,No,18,Academy Award
U1,Female,66,No,12,A,Somewhat not confident,2,Somewhat disagree,2,Somewhat agree,4,Apple,0,"Yes, I regularly have a car to drive.",20,60,1,5,0,7,7,No,0,3,0,0,No,21,Olympic Gold Medal
U7,Female,65,No,8,A,Very confident,5,Somewhat disagree,2,Somewhat agree,4,Apple,5,"Yes, I regularly have a car to drive.",15,30,1,15,45,5,15,Yes,2,2,0,3.25,Yes,21,Nobel Prize
U7,Female,59,No,16,A,Somewhat confident,4,Somewhat disagree,2,Somewhat disagree,2,Android,2,"No, I do not regularly have a car to drive.",7.4,90,1,42,8,2,9,No,8,1,0,3.13,No,18,Nobel Prize
U7,Male,70,No,7,A,Very confident,5,Neither agree nor disagree,3,Strongly agree,5,Android,2,"Yes, I regularly have a car to drive.",25,25,1,7,40,2,7,Yes,0,1,2,3,No,21,Nobel Prize
U7,Female,62,No,16.5,B,Somewhat confident,4,Strongly disagree,1,Strongly agree,5,Apple,1,"Yes, I regularly have a car to drive.",20,35,1,5,20,2,9,No,0,5,3,3.33,No,21,Nobel Prize
U7,Female,,No,19,A,Somewhat confident,4,Neither agree nor disagree,3,Neither agree nor disagree,3,Android,1,"No, I do not regularly have a car to drive.",40,30,2,0,22,9,7,No,0,5,3,3.6,No,18,Nobel Prize
